App ID,Review,Voted Up
730,I dont recommend playing this game if you dont have a group of friends to play it with otherwise it will get on your nerves and eventually make you mad af The matchmaking and anticheat systems are so bad  on this game that you wouldnt believe me if I told you Overall I highly not recommend playing this game and spending hours on it as there are a lot of better games where you wont get mad and actually will be able to enjoy playing them Dont waste your time on this worthless game and go find a better game to play It wont be hard,neg
730,"GUY WITH HIGHEST KILL LETS VOTE TO KICK HIM
GUY WHOS AFK LETS KEEP HIM
BOZO PLAYERS",neg
730,no,neg
730,shit game man,neg
730,Game is shit But I still play it for some reason,neg
730,ar gaekarot amis momgoni movtyan,neg
730,awful,neg
730,this game makes me want to stick my  in a blender,neg
730,many chineese people use hack but still can play 1000 hours,neg
730,A casino in disguise wrrrrrr,neg
1282100,amazing well developed game and story line,pos
1282100,Some minor issues and bugs aside theres so many worlds and unique experiences with hidden paths and loot Some really great boss fights and dungeons Its a great game and a lot of fun to play with friends,pos
1282100,I basically lived in the first game If you enjoyed the first youll like this If this is your first time here I highly suggest buying it regardless,pos
1282100,Well Remnant 2 is worth about 40 hours Knowledge brings fear nerds,pos
1282100,iTS GREAT,pos
1282100,Amazing game,pos
1282100,A must play,pos
1282100,Great and in depth game have had no issues so far and have found the combination of classes quite interesting to explore Loving the detail that has been worked into the game and the inventive bosses that I have come across so far,pos
1282100,"Pain and Suffering


Might as rot with the bois ",pos
1282100,Its like Remnant 1 but in real life,pos
1282100,gun play feels great,pos
1282100,fantastic game,pos
1282100,games workshop needs to give these guys a wh40k project,pos
1282100,Banger game,pos
1282100,This game brings out my true antitree lifestyle purging the root one bullet at a time,pos
1282100,remnant 2,pos
1282100,Im not too big a fan of most shooters but Ive been looking forward to this one since I finished Remnant from the Ashes It hasnt disappointed at all in fact it has a lot of quality of life improvements from the previous game Im not finished with the story yet but the worlds are huge and youll likely have to play through multiple times to get the whole plot of the separate worlds but that means you can play through with your friends and learn new things find new gear Its good,pos
1282100,"Great game with friends great sense of satisfaction when you finally kill a hard boss The boss mechanics are refreshing fun and challenging Many different type of equipments good replayability as maps bosses are randomise and choice matters 

Many different items classes to synergize as a team Environment is beautiful so many secrets to discover

Cant recommend enough",pos
1282100,On retail the game was very good not to many bugs since recent patch achievements have been bugged I have over 30 guns no acheivements Crafted more than 20 mods no acheivement bosses have had terrible hit registration Turrets are still bugged hit dead targets Shooting into the air at nothingThe flamthrower does not work besides the biggest slowest ground bosses Completed Apocalypse Solo and duo no Worlds edge like wtf whats the point of playing the late game if everything is bugged Cmon devs fix these game breaking issues instead of making apocalypse easier and buffing classes just fix them Game is amazing just current state is way under par,pos
1282100,HARD,pos
1282100,Armor doesnt do anything everything 1 taps you or close to it on nightmare mechanics are clunky and slow Will be a game that I have to slog through to beat as I have too much time in to return it Dont get it at full price wait for it to go on sale,neg
1282100,The most disappointing sequel Dunno what everyone is praising here there is a boss that is literally rotating squares Absolutely terrible in comparison to the first game Talk about creatively bankrupt also to everyone praising this garbage you really need to bring your standards up because this is terrible,neg
1282100,"This game is everything I hate in video games nowadays yes really I hope you like long texts as this will explain to you the game experience if you preplan on playing to the final boss and uninstalling like I did and stuck to doing Youre paying for gameplay nothing else

How this game handles lore is the same way Hades handles lore however I prefer Hades way as thats a Roguelike where Remnant is not If Remnant as a Soulslike was going to be like a Soulslike then as Elden Ring and Dark Souls I would be able to see ALL the lore in ONE run from start to final boss not have to rerun the game It would be fine to rerun the game if its new game plus and everything was the same one LONG game not a game where I gotta do the same thing again

I count dimensionsbiomes as an area not a varied layout of a map This has very few dimensions in your runs You spawn in different places but you see the same aesthetics again you just have different tilesets where the loot and enemies are randomized but it has the same aesthetic trash for these prices

I dont care about gameplay I dont care about how my character operates I am not going to grind gear I should have gotten to see EVERYTHING about the story in one run

I dont hate the game it was just a tiny bit enjoyable but not worth the price Trust me at least 30 of these hours is me groaning from seeing the same dimensions they go for too long rarely finding something new that is a biome This game is max 25 dollars not whatever these prices are supposed to be The dark souls games and Elden Ring all have more to show for the same price look at the price tags Are you seriously telling me that the game in terms of quality aesthetics visuals and innovations are worth these prices compared to the first game They are not The main story cut scenes and dialogue are awful and doesnt make any sense and if the story is side content focused I hate this even more I hate side content in games make important things story based not optional There is nothing new here You added weapons and limited how strong we could be and there is almost nothing to see areaswise in one run there is nothing new here compared to other games or the first This games staying uninstalled I dont care Im not replaying this even if Im missing out on story the ending makes lore obsolete its worthless and Im not looking back

Someone said this is a side step rather than a step back and I agree with that Maybe this gets better but it wont become the way I would like the game to be you already set the stage and gotten this far so Im not expecting anything designed more towards the more rare people like me who dont care about gameplay or becoming strong I was here for the story in only one run and was disappointed

Remnant 1 but different not better",neg
1282100,Game is not saving incredibly frustrating,neg
1282100,"Where do i even Start

Yes this game has Remnant features Yes it does to some extent do fun in CoOp Yes you do have multiple Worlds Yes you do have multiple classes  and now comes the big BUT

The Problem this game has in my opinion is that firstly the hitboxes are all over the place and you have to play around with rings to compensate for that

What does make Remnant 1 still better than 2 Oh tons of things For example You get more Weapons more mods more Armors more traits that are way more useful I dont really know what they thought when they did this game and i tried to like this game fro start really alot but firstly the dog from the healer class didnt work properly sometimes crashes happened alot and i for myself had still some performance issues with my i9 12900k 32GB Ram and 3080 RTX Its a shame they streched the end of the game so long like in most new games to make gameplay hours longer than the game usually has We explored literally everything and still it felt like the game was either rushed or with the idea of having NO clue what to do in this new game although i still loved the DESIGN not the gameplay mechanics of the bosses it still doesnt compensate for all the things i stated above

Fact for me is this game is only a 45 max 5 out of 10 rating worth I still have more fun coop with Remnant 1 than with the second game

If you dont mind the stated above and you dont care about any of this and just want some coop action go for it but if u expect something similar or better than Remnant 1 then  imo dont bother with it unless its on sale

Sad to see that the first one is still better than the second one",neg
1282100,As much as I would love to play this game in full the constant performance issues are simply too glaring to ignore The games performance varies drastically In my experience the game takes over 5 minutes to launch and each loading screen takes over a minute and a half to transition Textures are popping in all over the place with some objects like cars rendering at in extremely poor quality right next to you Overall the gameplay feels good in the few spots where game performance was somewhat stable It might be worth revisiting at a later date but certainly not in its current state,neg
1282100,I still dont know if I like this game or not Im going to not recommend the game because ultimately its a lot of annoying mechanics and bad hitboxes that make the game just frustrating to deal with A TON of super cheap death mechanics The game purposefully tricking you to kill you more Ive beaten elden ring demons souls dark souls almost done with dark souls 3 and played a lot sekiro These games dont even come close to the frustration of this game Bad dodging that works sometimes and doesnt work other times Things shouldnt hit you and they do,neg
1282100,Exercise in Frustration the game,neg
1282100,Game is good but I cant recommend it because for no reason its crushing to desktop all the time I will change my review when devs will patch it,neg
1282100,Horribly optimized Furthermore recent updates have broken the game Bugs are everywhere especially in multiplayer Trait points which are used as level up points vanish randomly i have maxed out the same traits more than a dozen times Majority of bosses feel like they are made for multiple people and not for solo Lastly the one problem that stands out to me is how you acquire itemsclassesweapons and basically anything in the game 90 of items you can obtain you have to find As someone who has played all of the dark souls games this doesnt seem like a problem until you realize how hard it is to find these items There is one class called the Archon  that had to literally be datamined I realize the devs did this on purpose but i feel like it is a great way to represent the game You are required to look up guides if you want any new weaponsclasses or armor,neg
1282100,"Pros 
Dark Souls with guns

Cons 
Frustrating bullet sponge bosses with to many oneshot mechanics
More than half the classesall the new and interesting ones are extremely hidden and have to be unlocked You pretty much have to look up guides for unlocking all the classes
Armor system in the game feels really watered down you almost never find anything new here
Whenever you find a new gun you cant actually use it because it will be so under leveled it will be useless  
Game is super stingy with currency making it very hard to experiment with any items
Enemies have a tendency to swarm and stun lock you in melee 
Most enemies will kill you in just a couple hits even on the lowest difficulties",neg
1282100,crashes all the time,neg
1282100,i would rather ponder my orb,neg
1282100,"BTBR
Perdi o meu save aps uma falta de luz na minha casa Quando a luz voltou e eu liguei o jogo uma mensagem apareceu que minha profile estava corrupta e eu perdi todo o progresso acredito que o jogo no tenha suporte a steam cloud

EN
I Lost my save after a power outbreak on my house when the light comes back and I loggd in the game a message appeared Profile is Corrupt and I simply lost everything I believe the game dont support steam cloud saves",neg
1282100,Would not recommend till game breaking bugs are fixed,neg
1282100,already rough to play at release after this most recent update it just crashes at launch completely unplayable,neg
1282100,overrated,neg
1282100,Was really looking forward to this game I held off buying it immediately since so many people were having performance issues and the game relies on upscaling Gunplay and aesthetic are great However get into the first area encounter the root nexus and thank goodness I was just before my 2 hour mark at this point because I got to see they didnt learn from the first game about their trash boss design Here we are yet again in boss fight that is just full of addsmobs Is it really too much to ask to just design bosses better Apparently Refunding I will consider buying this from a 3rd party key seller once it drops below a certain price httpsstoresteampoweredcomapp1282100RemnantII,neg
1282100,Game was fun but lost a  30 hr character due to profile corrupting Super bad dev support for this item,neg
1282100,Fun game but good lord the mouse deceleration makes this game so hard to enjoy It never got fixed in the original so I doubt itll be fixed here,neg
1086940,GAME OF THE YEAR FOR SURE,pos
1086940,Great partyteam game Highly recommend,pos
1086940,One night just as I was about to fall asleep I got very intimate and sloppy neck kisses from a hot mostly vampire All of this to say that on that night he ended up with my fluids inside of him He left me not being able to feel my legs and very wobbly 1010 I would definitely get the good suck again,pos
1086940,"Good game super fun 

INSTRUCTIONS FOR JOINING ERROR ALREADY CONNECTED
Ensure you go to AppDataLocalLarian StudiosBaldurs Gate 3PlayerProfilesPublicSavegamesStory And create a copy of your campaign save folder that you want to keep
Turn off Cloud Saves
Go to AppDataLocalLarian Studios and DELETE Baldurs Gate 3 folder
Start game and run the settings as you would
Create Lobby and have other player join and it should work

Ensure to transfer the copy of saved campaign back to AppDataLocalLarian StudiosBaldurs Gate 3PlayerProfilesPublicSavegamesStory In order to continue your game",pos
1086940,Larian have done it More than that theyve blown it straight out of the park They have singlehandedly put every other developer to shame with this masterpiece this labor of love that only comes once in a generation Baldurs Gate III is one of the best if not THE best RPG ever made,pos
1086940,This is without a shadow of a doubt the best game Ive ever played,pos
1086940,Hitting the wrong switch and launching a Gnome off a Windmill and we havent even scratched the surface 1010,pos
1086940,its aight,pos
1086940,Its fun,pos
1086940,I kicked a squirrel on a Nat 20 and it exploded 1010,pos
1086940,"Not only is Baldurs Gate 3 one of the best video games Ive played in years its also the best DD Ive played since 1998

They absolutely nailed it",pos
1086940,Lots of cool decisions and story Though some of the side quests can be a bit higher level than you are so beware,pos
1086940,Yeah Its that good,pos
1086940,Amazing game,pos
1086940,As DD as DD can be a video game,pos
1086940,Finally a well made RPG without all the BS,pos
1086940,Really good game,pos
1086940,57 perfect score,pos
1086940,Really great game The Story interactions with all the NPCs the amount of quests that arent just main story ones is amazing and the character designs and interactions with them A well put together game that you can see the amount of work these people put into it,pos
1086940,Incredible,pos
1086940,"I dont even know where to start on this one  I am trying really hard to like this game given how much I love Baldurs Gate 1 and 2 but the lack of polish on this game is startling for a company as well respected as Larian

Cinematic cutscenes are a buggy mess where my first cinematic had my character jutting out perpendicular to the pod they were resting in then teleporting to the ground rather than jumping out of it  The text is especially broken where it can disappear so quickly I cant tell which of my companions approved or disproved  Another egregious moment was when my game crashed so I had to reload an earlier point but going forward the scene I was at acts as if Ive failed a check I passed the first goaround even when it says I passed the skill  No amount of reloading has fixed this Im just permanently locked out of ever seeing that result again

What this game really fails at is readability and not necessarily in the sense of being able to read the text but rather Larians surprising lack of any real communication to the core systems and mechanics of the game  Tutorials are extremely lackluster and often close out before you can read them  And the UI doesnt particularly lend itself to helping the player learn it  The irony is that 5e is as I understand it the most accessible of the DnD systems  In their efforts to streamline what is already a streamlined ruleset Larian forgot to actually design the game so people who dont play 5e know what is happening

Character creationlevel ups are a good example of this  Even when youre custom building a character the game just auto fills out everything for you and then expects you to dig through all of its windows and tabs to see what you want to personally change  This is a terrible concept for learning a system especially if like me you miss one of the sections and only find out later it was even an option to modify

The game is littered with a lot of really bizarre decisions like this that make the QoL justnot acceptable  Changing companions for example requires you to go to your camp speak to one of your current party members dismiss them then go talk to the companion you want in your party and recruit them  How exactly have we regressed in party management this poorly

It feels like Larians approach to actually teaching the player their game is to justthrow them in the blender and close the lid  There is a good game here buried underneath the piles of clunky UI and just bad design  I really want to like this game but its justbroken  Ill try to get through it to the end but honestly Im rather upset about these skill check bugs  It feels like the skill checks are pointless if nothing changes based on success or failure  Mind Im sure this is a bug because it absolutely should  But when you play through the exact same scene multiple times succeed at the same rolls as before but then get a failure state because something in the game is broken it can be difficult to engage with it

My hope in the coming months is that they will polish out the rough edges here  Like I said there is a good game underneath it but I really cant recommend it with all of this jank  Especially with a 60 dollar price tag",neg
1086940,"Dont get distracted by the genitals this game just isnt very good

Sure it has its occasional moments but I was hoping for an improvement to the Larian formula with a DD theme but what I got was a frustratingly horrid camera and UI coupled with clunky movementcontrols and an overabundance of environment puzzles that really cause this game to drag in a way that just puts me to sleep

Combat seems complex in its mechanics at first but is actually pretty simple in its execution so ultimately the ruleset is mostly just bloat  Then you have fights that can instagib you before you even start your turn because of the insane amount of RNG and youll be stuck reloading way more then you really should be  Hope you enjoy wasting 10 minutes on a fight only to have to get booted off a cliff or some other frustrating mechanic and forced to do it all over again

Conversation and story choice was heavily marketed but I havent seen much in choice at all conversations are generally pretty straight forward and choice comes down to who do you want to bang followed by cringey romance subplots that really dont add anything to the game  Oh youll be reloading conversations as well because the dialog doesnt always match your believed intention of your choice  I thought you just said there was no choice you may ask  In game choice generally comes down to do I want to fight or do I want to skip the fight with a modifier  A good spoilerfree example of this is when you use a skill modifier to talk your way out of a fight using the logic that noise would attract bigger monsters only to then refuse a quest to then just end up fighting the guy anyways  Oh well so much for consistency

I get it nerds are having seizures over this game and calling it the next coming of jesus and I really wanted to like this Ive wanted the next Dragon Age Origins masterpiece since that game came out this game is just not it  Not even in the slightest  Its a boring mess and people are overlooking its flaws because theyre so used to games being garbage microtransactionfests that when a game is actually structured like a game people turn on the blinders and blindly praise it simply for that fact",neg
1086940,no,neg
1086940,"Avoid multiplayer  AVOID IT LIKE THE PLAGUE Till the devs have resolved the party issue where you cannot kick custom characters or remove them if they are dead from your party

I personally enjoy this game but I have it so i can play with others but this game doesnt allow for a drop in and drop out sort of game play which means after the first save with peoples own characters they are stuck forever in your party 

This for me is a very big issue and also prevent the game being enjoyed as a group 


HOWEVER the game is fine for single player 
Till this issue is resolved its a down vote from me",neg
1086940,"Multiplayer is bugged if you are playing on the same wifi 2 pcs in the same household Give it some time to work out the bugs because as of 852023 it does not work and multiplayer is the whole reason I purchased this game

Edit The problem is SteamJust turn off cloud saves make a copy of your precious saved game and then delete it After you test it successfully readd your save again Very tedious and I stand by my statement give it a few weeks or so to get all these game breaking bugs time to get patched 3


Unfortunately to ensure you wont encounter the issue you will have to turn off the games highly requested cloud save feature Here are the steps in order

    Turn off the cloud sync to Baldurs Gate 3 rightclick the game in Steam  click properties  general  steam cloud  tick off
    Remove the folder CUsersmyUserAppDataLocalLarian StudiosBaldurs Gate 3
    Start the game and do not enable the cloud sync

This fix will cause you to lose any progress youve made but your next playthrough will allow you to save the game and continue playing on that file",neg
1086940,"A few hours in and honestly the game is just meh

The story is fine but the characters arent super compelling or interesting so far  Many interactions can be pretty nonsense  Save 4 out of 5 people and the people will still be upset that you let one person get slapped  There are plenty of class specific options which is good though

The combat difficulty is all over the place if you dont do exactly what the devs want you to do for that encounter  5e combat is already pretty simple and this game doesnt help with it much  Your actions are kinda the same as 5e but some new ones that help but are kinda stupid and meant to just stop dex melee builds from working as well with the daze condition being easy to apply

The maps are also not that interesting to me to explore  Its something about how this company designs them that caused me not to be a fan of divinity original sin 2 as well

I would honestly say the pathfinder games are just more deep interesting enjoyable and well written so far  Its hard to avoid comparisons between games that do tabletop gaming systems  Ive also enjoyed Solasta Crown of the magister as a 5e game more so far",neg
1086940,"the character creator is lackluster all the female faces are ESG attractive if you know what I mean too much american identity politics injected into the game as well
710 at best wouldnt recommend for its full price",neg
1086940,"If you want to keep having to restart because the game bones you with critical failures this is the game for you
Otherwise  if you want a game thats not 100 luck stay away",neg
1086940,"TLDR As of the August 3rd 2023 release the game is still effectively in early access in terms of performance and polish The game looks great and the gameplay is there but mechanics and controls feel unfinished

I can barely speak to the quality of the actual game but at launch the game is unstable and unpolished From equipment models magically floating behind or clipping into characters bugs persisting since beta core features like bardic inspiration being broken and savecorrupting crashes when being erroneously allowed to access camp early it is baffling that the launch date was moved UP 

The gameplay at least what works is fun Its just tragic that its built on a bootlegged version of the DOS client Basic modern features from party formation and PAUSING to accessibility settings like UI scaling are just absent

Having fully paying playtesters throughout a yearslong EA wasnt enough somehow Releasing the game in this state at its current pricing is predatory",neg
1086940,I uninstalled after two hours and got a refund  This genre is not for me at all  I found the gameplay and combat extremely slow and boring   The inventory menus are an ugly cluttered nightmare  theres no way I was going to learn how to manage all of that crap  After the alien ship crashed I found two companions and made my way into the church and found the first real combat encounter to be impossible  We were outnumbered 5 to 3 and I couldnt even kill their barbarian with all of my guys wailing on it  After 15 minutes of boring turnbased combat and running out of healing spells and potions I wiped  Screw that  Thats NORMAL difficultly  You get to use spells once and then you need to rest  Thats so dumb there should be a refillable mana bar or something  DD is for nerds dude I dont understand the appeal,neg
1086940,"Dont buy this game until the devs fix the horrific pathfinding AIs that cause every combat to end with your characters regrouping by sprinting into the dozens of hazards that were littered there during the fight instantly wiping the entire team 

Oh and outside combat the pathfinding will constantly make your team members moonwalk away from the target destination that youre trying to reach Then they just stand there like a bunch of idiots",neg
1086940,"My main character is mute for some reason doesnt matter if I choose a custom or premade character he just stands there watching with his blank stare in a conversation
Immersion breaking
I guess this game is unfinished",neg
1086940,"If you come here expecting a roleplaying game with conversation options that are a bit more indeph than lets say Mass Effect Andromeda you will be severely dissapointed

The conversations are Mass Effect Andromeda on steroids",neg
1086940,The store page should say that this is still in Early Access for MacOS  Ill rereview when its done,neg
1086940,eh,neg
1086940,Whoever designed SoftStep Trial do me a favor never design any levels anymore,neg
1086940,Your 3rd party launcher SHOULD NOT count as a steam play time,neg
1086940,This game shouldnt be labeled steam deck verified it does not handle steam OS properly especially in regards to overlay and sleep I have several games that are not verified that play better than this game on the steam deck I bought this game because it was verified but know that label doesnt mean much considering its just being used as marketing bs,neg
1086940,"I wondered why everyone was save scumming so much

Now I know

I have played DD for twenty years and have never been so frustrated  If you want to find out what its like to be DMd by a rules lawyer who thinks you smell funny and are porking his sister and his girlfriend while his mom watches by all means buy BG3

The difficulty curve for combat is a vertical asymptote  Oh and this was on easy where they also disable multiclassing

I am happy this game exists but I cannot recommend it  If youre curious about DD look elsewhere because this will just put you off",neg
1086940,This game gets a NO for recommendation until they fix coop characters being permanently stuck in your party This is the stupidest design Ive ever encountered in an RPG It drastically reduces your ability to explore NPC dialog GET US THE OPTION TO KICK THEM FROM THE PARTY NOW LARIAN THIS IS FUCKING STUPD,neg
1172470,awesome game,pos
1172470,Very good game,pos
1172470,Yall got any good roast beef recipes,pos
1172470,its cool ig,pos
1172470,FORTNITE BATTLEPASS,pos
1172470,I loved this game because i played it when i was bored instead of doing something productive,pos
1172470,Idk its a game to sweaty but fun,pos
1172470,Yeah Its alright i guess,pos
1172470,Not my dream game or shooter but probably the closest thing to it Decent all round always fun to come back to,pos
1172470,This is a good game,pos
1172470,Played it for a bit Its alright,pos
1172470,fagets,pos
1172470,Even the best Apex players get their shit pushed in sometimes Its reassuring,pos
1172470,this game is shit,pos
1172470,Yes its a good game,pos
1172470,I hate it so much I love it,pos
1172470,great,pos
1172470,passion,pos
1172470,fun,pos
1172470,This is the best shooter on the market Love able characters Hidden Story Great Community,pos
1172470,ok game but my lil bro got hairloom in first drop ,neg
1172470,game is shit,neg
1172470,Unplayable via Steam corrupts your save on load and makes the damn thing unlaunchable via any method Not that im missing out on much adding so much garbage like making voice lines gender neutral Stay away from this sweatfest and show Respawn that Titanfall 3 was what everyone wanted not this horrible woke garbage game,neg
1172470,"I love this game solo q is rough if youre trying to rank up but the movement of Respawns games have always been amazing 

I cannot recommend this game to new players Even with the addition of the intro lobbies that are supposed to be new user friendly ie filled with bots as soon as youre out of it you will get stomped by high ranking preds and master ranked players regardless of the game mode The learning curve is steep and the community makes it steeper Smurfing is rampant and always will be and even if it werent an issue matchmaking will always put you in lobbies with someone whos macros and soft aim bot make them impossible to hit while theyre zeroed in on your forehead or predator ranked players 

If youre playing with friends it gets worse because matchmaking also prioritizes putting you with other 3 stacks who are all usually Master or higher",neg
1172470,dog,neg
1172470,game sucks,neg
1172470,full hackers,neg
1172470,its stinky and makes your breakfast taste like fart,neg
1172470,"all great but get disconnect on ranked game and then get time penalty and rank penalty
is awful",neg
1172470,We all hate ourselves,neg
1172470,Respawns gunplay and movement are simply unmatched No other game on the market except for maybe Call of Duty has guns that sound feel and look as good as the guns in Apex It simply feels really nice to shoot things in Apex Its truly the best of what the FPS genre has to offer However heres a big and stinky but EA These two letters when put next to each other strike fear into the hearts of five generations of gamers The game is currently riddled with bugs hackers a scamdominated meta stale game modes pisspoor matchmaking and more What does EA make respawn focus on instead Pumping out more skins and collection events This season is the most egregious one so far in this regard with recolored skins littering the shop and events Meanwhile Mobile has 3 more legends than us a highly  and I mean HIGHLY  requested team deathmatch mode and tons of other cool features that the consolePC versions can only have wet dreams about Thank you EA You truly have the reverse Midas touch where everything you touch turns into piles of doodoo,neg
1172470,Apex Legends is a disappointing game that fails to live up to the hype The graphics are bland and uninspired the controls are clunky and unresponsive and the gameplay is repetitive and boring The selection of weapons and characters is limited and the matchmaking system is unreliable frequently matching players with people who are much higher or lower level than they are The ingame microtransactions are also a major problem as players are constantly bombarded with ads for new skins weapons and other cosmetic items Overall I wouldnt recommend Apex Legends to anyone looking for a fun and engaging multiplayer experience,neg
1172470,they never fix the game,neg
1172470,Respawn is not the same company that made Titanfall 2 anymore This is published by EA so you know theres no real progression unless you spend ungodly amounts of money for skins that dont look good You would think for a game with such good movement EA would realize how good this game could be Unfortunately the pros in this game arent good enough to move to another game and any new players immediately leave because this game also lags like crazy There is literally no reason to play this game I have played it since launch and its not like its gotten a 20 or health update to the game Im begging you please just dont play this game But if you do add me I guess,neg
1172470,Almost fun but EA just wants your money and it shows,neg
1172470,Im trash and so I think this game sucks 110 would not recommend to trash people such as myself,neg
1172470,stupid third parties bad game,neg
1172470,"I thought the game would be fun even bought the character package as a start 21 hours in not a single kill and I only managed to get in around 13 minutes on one match because we didnt land in a popular spot  There is absolutely no learning curve youre either good at the start or youre wasting your time in queue for no reason   
   I dont wont and cant see recommending a game that doesnt provide matchmaking for similar experience levels  I made it to level 2 going against level 130s or even level 20s is downright slaughter  As stated youre either already good at the game or its a waste of time andor money",neg
1172470,"FIX THE GODDAMN MATCHMAKING
im gold i shouldnt fight pred and masters every game",neg
