App ID,Review,Voted Up
1716740,"About 5545 on this one when a title like this comes out that I really want I make sure NOT to read spoilers etc There wont be any here The one thing I kept hearing was to focus on the main quest as the REAL end game content is much better once you are through it While everything was fun and it gave me a little Mass Effect 1 feel combined with a little bit of Falloutishit is still lacking severely in some areas that I was actually shocked to see from Bethesda Some of the greatest elements from Fallout 4 were gone Here you are in space exploring planets building outposts doing the settlement thing that made Fallout 4 great for meyet you dont get a settlement here You just buildand accumulate until someone comes out with a mod that jumpstarts the game again

 I wished I had done the side missions the base building the exploring the leveling etc as I progressed the first play through I have 16hrs in the game with the main quest doneand honestly I find myself getting bored after about an hour If Bethesda had allowed you create an empire through settlements have a fleet have some sort of end game that keeps you goingor tons of hidden discoveries or events then I would say all these years in the making was more justified 

 One thing I will say for once they released a game that is pretty solid with very minor issues I am hoping a patch will fix a few little things So good job on putting a game out with some quality behind it",pos
1716740,Love to play the game to piss off the woke and wannabe haters One of their best games ever,pos
1716740,Starfield had a field day on my balls,pos
1716740,space balls,pos
1716740,Its Bethesda and its FallScrolls IN SPACE,pos
1716740,Fallout in space Need say anything else,pos
1716740,"I really like this game It has a lot of positives and negatives though

Positives 
 Great single player first person shooter
 Tons to explore
 Building Mode 20
Negatives
 Feels like Space Fallout
 Main quest was underwhelming and frankly a little bit boring I feel like they could have done so much more with it Intentionally being vague to not put spoilers
 Faction quests were lack luster They were alright but I felt like they could have been longer and more detailed I knew the culprit for FreeStar rangers as soon as I met him Ryujin was bleh Cool unlock at the end though As of writing this review I have not done the UC or Crimson Pirates hoping they arent as bad
 Too easy I started the game on hard and after my 3rd unity I bumped it to very hard it just doesnt seem that difficult Wheres survival mode Theres food drinks and beds it should be an option maybe in the expansion
 Tons of useless items Kinda ties into above Food and drink items are worthless even in the beginning Ive never needed the boost from any of the chems and all of the additional treatment packs are basically pointless I believe Ive used one to treat poison on my first play through Once you level a bit they all become pointless
 No alien races Everyone is human or a form of human avoiding spoiler Big missed opportunity here for tons of different species imo

Overall I still really like the game and the idea of New Game There are a few good side quests but with the size of this game I was honestly expecting a lot more

810",pos
1716740,"I liked most of the game so far gun combat  spaceship design but its got a lot of problems

I think it might be better to play with no companions because they are so incredibly dumb both in combat and conversation

It doesnt feel like space travel because its just a fast travel menu Contrast with Cyberpunk where I dont even fast travel because the city is amazing even after 100 hours 

I dont get to explore and accidentally run into a big questline in the wild like SkyrimFallout",pos
1716740,Unfortunately its a Bethesda game The good news is that its a Bethesda game,pos
1716740,just make sure you have the hardware to support the game i love it but it freezes and crashes on me due to my set up,pos
1716740,fun,pos
1716740,Bethesda game Slightly buggy but hundreds of hours of playable encounters  Patches will come,pos
1716740,i think its a great game not perfect by any viewpoint for sure classic BGS bugs but the down voting and trashing of the game is pretty unnecessary if you really want to play a game dont rely on websites nobodies and loud mouthed streamers for experience just try it yourself,pos
1716740,Awesome game Im not into single player games much anymore but if your a fan of Fallout titles andor Elite Dangerous youll not be disappointed Loot endless spawns of planet landings and outposts or jump from system to system engaging in hours of ship combat  Just remember to skill up the weightlifting perk and ship cargo capacity lol,pos
1716740,if you liked any fallouts and skyrimoblivionmorrowind then youll love this game just buy it,pos
1716740,If you enjoyed Skyrim andor Fallout 4 you will enjoy this game,pos
1716740,So far it has been fun Expansive and navigating around takes a learning curve I just boarded and took over my first spaceship from the starting one and it was a great experience,pos
1716740,good game,pos
1716740,1010,pos
1716740,"I will mention I have beaten the game On very hard in case thats relevant The entire gameplay loop consists of going from point A to point B to do a thing usually to just talk to someone or deliver an item with random generic copy paste raider battles in between here and there I think I have literally engaged in the exact same copy paste spaceland battles well over 100 times and there is load screens every two minutes even in areas that makes literally no sense such as two small different sectors that are sidebyside but are half the size and half as dense as other larger sectors that are a single whole map

 hijacking ships though part of the game technically is utterly useless and pointless because the amount of credits you get from hijacking ships is basically nothing Also you cannot store and swap ship parts like you can probably on any other ship game there is so that entire mechanic is basically worthless and also makes buying ship parts relatively worrisome to some degree because after you buy a ship part if you replace a prior ship part you also lose that thing so if you plan on switching to a different ship or upgrading your current one but also maybe you want to go back and keep your lower grade weapons as a secondary weapon system or whatever else well youre gonna have to buy that all over again
and sidenote anytime you edit your ship or switch home ships such as to hijack another ship or something like that if you had a nice beautiful set up armory I hope you werent too attached to it cause all of that stuff its just gonna get reset and youre gonna have to replace it all over again even if you never modified the armory module itself or even the any of the modules directly connected to it so the fact that theres a nice armory where you can display everything is basically also useless because every time you modify your ship or change home ships by hijacking another it will all disappear and youll have to reset it all over again

outpost building is borderline worthless settlements aside from creating one on a certain planet that has nickel and cobalt so you can just craft infinite magnets for infinite moneyXP thats really the only thing its good for Also the very story itself revolves around going into new game plus but theres literally no way to carry over any of your weapons or armor or anything else so if you just got a really unique weapon you absolutely love dont get attached to it cause youre gonna have to go and get that weapon over and over and over again and if you get a random God roll well definitely dont get attached because good luck ever finding it again which sidenote makes extra no sense when you realize that your star born ship actually follows you through the multiverse so why cant I just store whatever I want a new game plus with into the cargo hold of the ship and have it carryover I should absolutely be able to do that It makes no sense I cant

Oh yeah something else I remembered unlike in no mans sky you cant free fly to a planet and away from the planet like they tried to make it sound in the marketing if you actually take the time to fly all the way until you reach a planet youll just go right through it because theyre actually just papiermch textures and you cannot fly in and out of atmosphere directly You have to manually select the planet select where to land and when you land on the planet you have a limited area to explore that is procedurally generated 

and in the year 2023 Bethesda games still do not have fucking vehicles so actually exploring these areas can be incredibly boring and monotonous this game is horribly mid I honestly do not understand why anyone actually enjoys it much less says its gonna be a game of the year runnerup this game compared to Hogwarts or tears of the Kingdom never mind baldurs gate three If it wasnt for the fact that I have no doubt the modding community will make this game far more enjoyable in about a year or two after all of the good mods and DLC and what not have had time to come out I wouldve demanded a refund day one but luckily I have faith in the modding community but none in Bethesda anymore 

Which reminds me I would like to remind everyone that this game was originally slotted to come out two or three years ago it was only delayed because Microsoft obtained Bethesda if this is the current state of the game now imagine the state it was in when they were intentionally planning on initially releasing it to us Yea so big thanks to Microsoft I guess for making Bethesda give us a mid 510 game instead of an entirely unplayable 210 piece of trash

Oh two final notes 1 regarding the perk system as well it is horribly implemented My character recently got to level 62 and I still do not have a single perk into any combat abilities whatsoever and barely into any social or athletic abilities either almost every perk you spend assuming you wanna actually access the full game is going to be spent exclusively in science and tech until youre 60 because for some reason there are a ton of core gameplay mechanics that are locked behind not only perks but perks with four levels each so if you wanna unlock the ability to craft things to unlock things to modify your ship properly your space suit properly and so on unlike in prior fallout games like new Vegas and three were you just get a single perk and now you have full access to that crafting tree now youre gonna be level 60 before you can put a single perk point in to literally anything else 

And 2 new game plus and star born powers were implemented horribly as priorly mention you cant carry items over so if you get a random God roll you just lose it and youre screwed Theres no way around that so far outside of maybe some mods which hopefully come out to fix that But on top of that the star born powers have to be obtained one by one so rather than you start a new game plus and then you get a full list of 24 locations where you have to go to find each next level of each power you instead have to find one go back to talk to Vladimir head out grab another one go back to talk to Vladimir and repeat that process 24 times per play through each star born power goes up to a level of 10 so if you want to max out your starborn powers you have to do all of that 240 times were talking hours and hours potentially even days spent doing literally nothing but fast traveling from one point to another killing a starborn doing a map and repeating over and over and over again 240 times I dont know what moron at Bethesda thought that was a good game play mechanic or loop but they need to be fired What should happen is in new game Plus you get a list of all the locations that also list exactly which abilities are at which location so you know which locations you want to go to first or better yet your powers will just naturally upgrade with each new game plus so you dont have to spend two hours jumping around the entire fucking galaxy to go to a handful of temples over and over and over again 240 times just to max out your starborn powers 

As I said when you look at this game in the whole of the gaming landscape its a midlevel game its not 100 trash The game does work Mostly its just severely disappointing barebones And lacking features However if I were to judge this game by other space based games and AAA RPG Standerds I would actually give this game a 310 you get one point for actually having a story you get another for being mostly bug free and you get a third for having your ship and combat mechanics actually function But thats it everything else about this game is bare minimum monotonous grindy repetitive and boring 

Oh and btw another reminder In the year 2023 they still cant implement body slide in character creator a mod available to Skyrim over 10 years ago",neg
1716740,"honestly this is just no man sky
the worlds feel amazingly empty aswell as all of the cities in the game have no map so you just wander around them hoping to find somthing cool and when you do you probably wont be able to find it again with out autistically roaming around the city not knowing where to go
cool concept",neg
1716740,"Overall a great game but too many bugs at this stage With approx 50 hours in the latest game and having reached level 16 none of the guns would fire Checked many recommendations on the web In short it recommended I go get a Masters degree in Computer Programming

Would wait another year for the bugs to be fixed before purchasing",neg
1716740,Lackluster and immersion breaking The universe is barren and empty this game shouldnt be Modders will have to fix this one big time,neg
1716740,"I have been waiting for that feeling to hit me You know the one That feeling of enchantment and awe stricken wonder that comes with a game like Oblivion Skyrim or Fallout 3 however it remains just out of reach As I round every corner and fast travel to every system I find myself in a state of anticipation that never ends There are some wonderful quests that genuinely surprised me and yet it all feels so barren Maybe thats the point A thousand planets A thousand vistas of nothingness A few crowned jewels here and there ripe with life Maybe there is beauty in that Sure interspersed here and there are points of interest on these desolate rocks An abandoned mining outpost abandoned pharmaceutical labs but it all just feels like so much of the same Even those jewels feels sparse with low biodiversity and minimal points of interest

Herein lies the rub Its nothing Strings of generated code to give you the perception that there is in fact something You will search and search and search yearning for that awe inspiring moment Youll find a few interesting quests scattered throughout just to barely satiate that hunger for more deep inside you Youll continue to search for it That period in the game when you finally think to yourself This is it This is why Im here playing this game I love this The more I wander the less I feel Its lonely It feels hollow I feel hollow This game is so vast in scope and scale I almost believed in it I thought that surely this would be the quintessential space RPG I was let down Even now I think to myself that if I just keep exploring from planet to planet surely I will find it I just have to keep going I will find a quest that world space where everything just clicks If I keep pushing and delve further I will find it Certainly I must

Nothing A remnant of a time long past A once small development team with ambition has blossomed into the company we know today Fallout 4 concerned me Fallout 76 infuriated me Starfield bores me Its regression disguised as progression",neg
1716740,This game is empty shallow boringI am no longer looking forward to ES6,neg
1716740,Wait a few more years when there is more content added to the game and bugs are fixed Look how long it took Cyberpunk and NMS to get right Same applies to this game sadly,neg
1716740,As a long time Bethesda fan I was rather disappointed with this game There is a lot of game here and a lot of different main and side quests The ship building and base building are fun but get boring after a while The whole space battle aspect is quite empty and boring where I try to stay out of the ship as much as possible Not sure why they thought they needed as many planets as they do most of them are you just running around an empty planet for a couple hours trying to find something to do I feel like the worst part is the lack of exploration needed to complete the game In Skyrim you need to physically go to the location before you can teleport there which most times youll find a cave or a  town to explore and get distracted by But in this game its you get the questteleport to the shipteleport to the quest locationkill the 20 guys in the building and then reverse the whole thing to go back The amount of time you spend in loading screens is crazy considering how fast they load On the positive side the characters and backstorys are well done in this game There is a huge assortment of guns and armor The gunplay overall is pretty great in comparison to fallout But the game was a pretty big letdown from the kings at Bethesda Would only recommend if you get it for free,neg
1716740,"Two things one really big problem
I dont care at all for Bethesda bringing in real life culturalsocial aspects into a single player video game when youre trying to escape from it I wont mention the feature because it seems theyre going after anyone who mentions it and cant take criticism for it and are silencing anyone who mentions that for a game you bought and OWN you should be able to turn it off and keep the malefemale options as previous bethesda games have always had

Also the GAME BREAKING BUGS are a HUGE problem Im 90 hours in and Ive had to stop playing because theyve completely spoiled my play through A few questsbugs Ill go ahead and mention that have broke for me Main quest line Powers from Beyond and old neighborhood venus part I also can no longer have crew on any of my ships because of a bug with the door that made it inaccessible The amount of bugs is insane and it really couldve used another few months of polishing Overall people getting bannedmuted from threads discords etc for wanting to turn off a feature in a game THEY OWN is ridiculous and the game breaking bugs are very difficult to overcome even with the use of console comands",neg
1716740,"Super unintuitive and clunky  Even by Bethesda standards which are dropping year by year

Bethesda really needs to get people who play video games to help design the menus here",neg
1716740,"just another bethesda rpg if you like to call them that
5th grade writing for dialogstory
bad enemy ai makes combat boring
space exploration game that you dont explore in
menus are frustrating dont show important basic info and require more button pressespage shuffling than necessary in 2023
facial modeling is janky par for the course with bethesda

bad optimization and need for mods aside it feels like a game from 2011 that was overhyped back then too",neg
1716740,"This is like Outer Worlds except worse Its also very graphic demanding the CEO wasnt joking when talking about upgrading your PC to play this game

Its just not optimized you can tell by going from low to high settings without much change in FPS",neg
1716740,A mostly fun game filled to the brim with bugs and technical issues After finally finishing my first playthrough I cant help but feel a little disappointed The exploration in this game is terrible I do not think that I found any new location while free roaming after the first 1015 hours A majority of the locations are tied to quest lines which is really unfortunate Will gladly jump back in for another go after some patches and DLC comes out but for now I am glad my time is done,neg
1716740,"I gave this game 60 hours so I think I have spent enough time to have a thoughtful opinion Much of the time I spent was with the hope that I was building toward a memorable and engaging gameplay system 

That never occurred At no time in that 60 hours did I even feel like I was on the cusp of the good part I stopped playing a few days ago and have had no urge to continue 

My conclusion is that this game added nothing to my gaming world I never played this game and thought This is great
At best it  is mediocre and passable if there are no other games to play This game isnt a swing and a miss in truth there was never a swing It is just the Creative Engine showing us what is cannot do",neg
1716740,garbage,neg
1716740,Very little explanation for systems within the game Also found it to be very boring early on,neg
1716740,With how this has turned out im really really scared how TES6 will turn out Not to mention the remaster of oblivion,neg
1716740,About 18 hours into the game Starfield started crashing every 510 minutes Its completely unplayable at this point I have an RTX 3080 clean driver install and I reinstalled the game Nothing works Total garbage,neg
1716740,"As much as Id like to say I recommend this I dont at least not at its current state and price Starfield is more Bethesda The good and the bad Some things have improved while others have gotten worse or actively refused to progress Positives first

There is a HUGE improvement here that I longed for in both Skyrim and FO4 faction quests Faction quests in previous Bethesda releases were shallow affairs where you rose to the top of your chosen faction within maybe five or six quests Starfield tries and mostly succeeds at returning to the roots of Morrowind and Oblivion you have to work your way up gradually Faction quest writing is mostly good and makes you want to see whats next Each faction has specific mission boards so if you want more content after the storyline you have endless radiant quests to play through And these are generally fun 
Notably roleplay is improved from FO4 mostly thanks to the lack of a voice actor for the main character There are a lot of opportunities to just be YOUR character especially once youre familiar with the world building 

So why dont I recommend it 
Well theres a lot to dig through Starfield is fun Its even a good game But almost everything about it just makes me wish I was playing an older Bethesda release Base building is more shallow than FO4 as is weapon customization NPCs no longer follow schedules While there are fun  unique quests the game is bloated with proc gen worlds that serve to pad out actual POIs World reactivity is oddly rare or entirely missing Itemization is awful with 90 of weapon drops favoring a ballistic build If you want energy weapons or melee I hope you enjoy less content 
Further Bethesda quality of writing isnt really great here It pales in comparison to recent releases like Cyberpunk 2077 or RDR2 
I like this game I really do The mainline story has a more interesting execution than either FO4 or Skyrim The gunplay is great The music is good and will be nostalgic in half a decade just like Jeremy Soules music in older TES games 
But man I feel like Bethesda really cut corners when they couldve made strides forward 

Buy the game on sale or wait for more content to be released for it Its a good game truly but its nothing revolutionary and if youre absolutely craving a new Bethesda world I think youre still better playing an old release or waiting for a sale Ill revise this review as I play moremore content releases",neg
1716740,look dont get me wrong i like the game i think its cool and all that but HOLY FUCK ITS STANDING SIM I CANT EVEN WALK FOR 2 MINS WITHOUT NEEDING TO STOP AND CATCH MY BREATH LIKE WHAT THE FUCK IS THIS SHIT WE LIVING IN LIKE 3000 AND YOU CANT WALK A GOD DAMN BLOCK WITHOUT NEEDING TO STOP AND CATCH YOUR BREATH PLEASE FUCKING REMOVE OR AT LEAST FIX THIS STUPID ASS SHIT,neg
1086940,There are way too many options to try And  sexy characters what else do you need to be addicted to it,pos
1086940,"I was so sad waiting for early access to end Worth the wait I would do it again to play this
I havent enjoyed a game this much in a long time GOTY 1010 story",pos
1086940,GELM GEM EN Y RPG,pos
1086940,Engaging story and gameplay Incredible game,pos
1086940,All I can think about is this game This is legit the best 60 Ive ever spent I genuinely cannot recommend this game enough If youre on the fence about buying this game just do it I promise you its 100 worth it,pos
1086940,Lets just say this game is mindblowing,pos
1086940,So much to do so much to see Im sure Ill be hundreds of hours playing,pos
1086940,I wish this game came out in 2012 1010,pos
1086940,The horniest game of 2023,pos
1086940,Best game Ive ever played,pos
1086940,Best game ever no questions asked,pos
1086940,Everything I want out of a Dungeons and Dragons type game Every single decision matters I appreciate the love and care put into this game  thank you Larian,pos
1086940,Great game so far has crashed a couple of times though,pos
1086940,everything is mint best game ever,pos
1086940,S tier game highly recommend i love it so much i dream about this game,pos
1086940,This is one of my favorite games Ever,pos
1086940,Choices Matter,pos
1086940,The best game ive played in years,pos
1086940,This game is hands down worth every penny,pos
1086940,Just amazing,pos
1086940,Game crashes on Launch its been running fine for the nearly 80 hours ive played and suddenly it wont even run Not sure if the Update ruined something or what but its pretty upsetting that im not allowed to play the game anymore,neg
1086940,Seems like it could be a great game Their were no bugs from what I could tell the graphics are good and the music is great Despite these things the beginning is too tough to draw you in and the mechanics are silly Long rest to use spells and skills again No thank you I was expecting something closer to Divinity 2 and was disappointed,neg
1086940,"honestly boring as fuck dungeons are just tedious and the story is meh combat is alright at best and tedious at worst and this is coming from someone who loves DnD companions are forgettable and also meh i bought into the hype and was expecting an absolute masterpiece so obviously id feel let down in the end

kudos to you if you like it but it aint for me just too boring",neg
1086940,sdgh,neg
1086940,Doesnt work on steam deck without a keyboard,neg
1086940,Gustav Dev error makes multiplayer unusable Destroyed my own single player game trying to make it work Uninstalled,neg
1086940,Utter Shte Game corrupts when you talk to traders Error 516,neg
1086940,My game keeps crashing  All my monitors turn off and I have to force reset,neg
1086940,"As good as the gameplay is the game is INSANELY buggy with devastating gamebreaking story breaking bugs

Example
A goblin priestess tried to trick me and kill me
The game starts a battle
The goblin priestess calls guards
I am forced to kill everyone including guards
After the battle I am labeled Enemy of Justice
Every guard of every race in every town now hates me and starts fights automatically which in turn pulls every NPC of that townarea into battle against me
I can not complete any quests because I am forced to kill everyone in the entire game because I killed one goblin guard in a battle I did not even initiate
There is literally no fix for this you are forced to start a new character or load a save from 5 hours ago
Google it goblin enemy of justice bug there are THOUSANDS

Example 2
My character died
There is an NPC that revives people for money
For some reason that NPC has no dialoge to revive my character
Whats the fix Save the game infront of the Reviver load a save where your character was alive then load the save you just made THEN the option appears

I could go on
It has to be negative because the amount of bugs some which are truly gamebreaking is ASTONISHING",neg
1086940,This game is very mediocre It doesnt do anything special at all 610 at best Uninteresting characters sloppy writingstory and uninteresting lore imo Just because a game isnt full of microtransactions doesnt make it great Also the game feels unfinished and rushed in act 3 The characters are all horny as hell Lae zel will want to f your character after 2 minutes of talking to her Even the Mind flayer Emperor whos technically soulless wants to fuck your character  Definitely the most mediocre game ever made If all you care about is visuals then this is the best looking CRPG of all time  Ive not got much experience with CRPGs but Ive played 3 including BG3 and this is probably the worst one Expeditions Rome is a far better CRPG than this CRPG in combatgameplay story writing characters and world buidling Id recommend that game over this one if BG3 dissapoints you,neg
1086940,nah,neg
1086940,Not fun feels like playing DD with a mean and hateful GM,neg
1086940,Dice rolling simulator,neg
1086940,Wait a year for Larian or more likely the community to fix the numerous bugs and crashes  Ive been playing coop with another person and the game has crashed for us around six times this weekend  It is frustrating and infuriating to repeatedly lose progress and have to reload and reinvite and all that nonsense not to mention the game appears to lose your video settings every time it crashes,neg
1086940,Every encounter you are either out numbered out leveled or both,neg
1086940,"I would recommend this game but when you get to act 3 it start to get dragging I saw a flaw at act 1 where you in the underdark You get the choice to save the gnomes or dont I end up killing everyone before blowing up the rubble There was no cut scene or dialogue it was the npc blank When i engage him after it just played out normal where a gnome dies from the lava in cut scene which it didnt happened 

Act 2 was great fine which was a surprise how good it was then act 3 where it just slows down the pacing with cut scene after cut scene Some the quests werent much important in the story or journey it was just there to max your level up which is fine but having all that and little importance Sure you might get a unquie weapon but you just be googling the weapons and armor on a website at this point Since the drops are rng with mobs some anyway it just be save scuming as they call it 

I say playing on tactician isnt much great for players to experience Cause you have to deal with little more hp with enemies and more damage they do Which also during the battle it can sometimes take forever for enemies to do something Sometimes the animation doesnt play much cause the AI is trying to figure out how to kill you Sure you might think it can be human like But if the AI focus is melee only They should not take 10 secs to figure out what to do next if they cant reach their target I played other turn base games and they have more fluid and more action than waiting around Sure its nice to be able to do a turn but when the AI does it well it just be sometimes it figuring out what to do next when they stop and stare at one the characters 

Reason why people have so many hours into this is not from the cut scenes Its from the turn base battle where you have to wait till the AI does something and the more AI there more time you have to wait around But that be a game for players who dont have much reaction time and just want to smack things and see what happens after",neg
1086940,"It is such a great game But in its current state I cannot recommend due to how horny the NPCs are it ruins the experience with its over the top sexualization and something needs to be done about it so as a player i do not feel borderline sexually assualted by some of those characters coming on so strong First play through i somehow entered into a relationship with Gale by going to his stupid magic show and he broke up with me after i entered into a relationship with SH while having to turn down Halsin who randomly confessed his love for me and rejecting both the vampire and Lazeal 

Second playthrough i spoke 3 times to Wyll ad he invites me to a romantic dance and again Lazeal All of this feels extremely bizarre and inorganic This really is a shame because the oversexualization takes a lot away from the game and made the NPCs more or less sexual objects 

Not all of us enjoy over the top sexual elements in our video games  i have pornhub for that and Larian really took that away from us players who want nothing but going on a adventure with a bunch of cool companions and not having to deal with excessive sexual advances from characters that i perceive as appalling Halsin for example  at all times

And for those who think this isnt an issue  Larian admitted themselves that horny NPCs are due to  bug and not to game design",neg
1086940,bad game never buy this ever,neg
1086940,Invest hours and then lose your saved game files over and over,neg
1086940,"Judging by the vast amount of simpery for this game were gonna need a negative review because this game is FAR from perfect and some of the oversights are just plain embarrassing Lets do this

 AI pathing in BG3 is the worst Ive ever seen in any game  even Mass Effect did a better job AI party members will go almost immediately face first into harmful terrain if youre not manually directing them Then sometimes youll walk into a fight only to realize a party member got stuck somewhere a half mile away severally hurting your chances of survival Other times theyll even say stand under a descending lift and get crushed to death instantly

 Random outofnowhere boss fights will screw you over quite often forcing you to reload from a past save that may end up erasing hours of gameplay and characterinventory management Autosaving in general is pretty spotty  I recommend downloading a Nexus mod that autosaves before every fight

 Darkest Dungeon style lol u missed All damaging moves feel like they only hit half of the time

 The AI often lags when ordered to attack and does nothing for several seconds ie Astarion trying to sneak stab and then it will simply skip the animation to produce the effect

 Game doesnt pause when tabbing out and you cant pause during the enemys turn

 Having to stop the entire flow of gameplay to rest at camp is annoying  its just a needless arbitrary chore that shouldnt be in the game to begin with

 Random RNG skill checks directly encourage savescumming which in itself trivializes the mechanic Why have them beyond the lol muh dee en dee novelty

 The entire interface is a nightmare to navigate Its like looking a switchboard and will take several hours of gameplay until it starts becoming legible

 Camera panningrotating moves at a snails pace I cant help but think Im free when leaving the game and realizing that a PC doesnt actually run this sloppy

 Full of irritating bugs and oversights For example I picked up a dead mind flayer tadpole in Act 2 thinking it might have some importance down the line It didnt so in Act 3 I dropped it in a shop The shopkeeper immediately became hostile and one party member was downed and imprisoned in the ensuing fight which took 20 minutes of pointless escape attempts before I was forced to have the entire party break them out Its like Larian never actually playtested their game to keep irritating irrational situations like these from happening",neg
1971870,Its cool,pos
1971870,Game session has desynchronized if not every match online then every other match Only KOTH is safe,pos
1971870,The game is very good great new addition to the franchise even my crappy pc can run the game tho it takes like 10 seconds to load into the fight from a cutseen some times,pos
1971870,good game,pos
1971870,Amazing return to form from the mk11 design It has all the fan favorites My only complaint is the removal of online rooms where you could create different types of matches not the biggest fan of everything being quickmatching,pos
1971870,"Mortal Kombat is the first video game franchise I ever truly fell in love with so it pains me to say this but this game is heavily heavily flawed lacks in basic QoL features weve come to expect from both the MK franchise and the fighting game genre and frankly feels unfinished

The single player content is mostly quite bad The seasonal invasion fights are not remotely fun at all Customization has been severely gimped since 11 most characters only have 2 skins and then a bunch of colours There is all sorts of random features lacking like the ability to pin moves on the screen during training mode and the ability to change your characters costume on the character select screen something so simple that requires the opening of an entirely separate menu The online also has a lot of problems you cant make your own rooms loading screens taking forever inability to filter out wifi warriors and more lag then youd expect from MK Everything about the game in terms of content feels rushed 

For more subjective stances the character design ranges from excellent to godawful with Tanya easily being the most butchered and most others falling into the bland category Megan Fox voice acts a character people have been asking to return for 15 years and gives the worst most uninterested sounding performance Ive heard in a triple AAA game destroying the immersion every time shes on screen The story mode is better than MK11 but still has a lot of problems Scorpion and SubZero conflict is very lukewarm probably the biggest letdown for me the villains are as usual portrayed as pathetic jokes and Im convinced whoever came up with the ending was likely on crack What disappoints me most however was that despite this being a fresh start for the franchise with the new era and all the game devolves into a direct sequel to the plot of MK11 and leans extremely heavily into the multiverse and timeline convergence garbage The gothic dark atmosphere of older MKs is largely absent as it has been for a while now Im afraid and what we get in its place feels more akin to marvel with gore than Mortal Kombat Everything about this games story character designs and presentation feels stale safe and corporate a far cry from classic MK which did not concern itself with catering to mainstream expectations 

The reason I dont score the game lower is because the combat system and gameplay is mostly very good and a massive step up from MK11 However I would not recommend this game to anyone who is not interested in exploring aspect to its full potential playing online against other people the single player experience is absolutely not worth it It hurts to say but I do not feel this product nor its developers are respectful of their audience",pos
1971870,bonk ,pos
1971870,The game was great I loved the story and I didnt have any problems running the game I was able to run it at ultra high Its worth the buy if you love the mortal kombat series,pos
1971870,fuck this game,pos
1971870,vedy goody gamey,pos
1971870,i like,pos
