App ID,Review,Voted Up
1938090,"DMZ started out as an absolutely amazing Tarkovlite  I was skeptical when my friends wanted me to try it and was blown away by how brave the devs had been to make a mode like this under the CoD banner  

Unfortunately its been two steps backward one step forward since season 1  What started as an openworld multiobjective extraction shooter is now a circus of theme events cartoon characters and paytowin bundles  The mechanics have been corrupted over time to reward players on controllers with teenagerearly20s reflexes and punish players who are good at planning tactics and execution

Its also almost certainly being killed in favor of Zombies because theyre taking the conservative route of chasing a cashcow audience of the lowest common denominator instead of building a new one out of woefully underserved player types 

I do hope another AAA company has noticed the initial success of this mode in its original glory and is building a replacement",neg
1938090,poo,neg
1938090,"I cant think of one damn reason to shell out 70 for MW3  Im sorry but did whacktivision add anything new or game changing  No  Its the same over inflated boring costsmillionstomakecampaign that 95 of players are going to ignore because its dumb lame and stale  There are no innovations the writing is B tier at best and the story is all but asinine anyways all so you can sit in your roller coaster seat and take pot shots at oh idunno 6 dozen to 100 paper targets disguised as enemies just so you can do it again 10 or 12 more times in the following levels with a huge pay off of NOTHING  You could have spent 3 minutes on wikipedia instead of wasting a day shooting aprox 1000 nooblevel bots like weve done for every fucking iteration of this goddamn game for the last 20 years  They say that necessity is the mother of all invention but if you keep buying the same garbage every year they dont need to innovate capitalisms smallbrain approach to everything is supported by customers smallbrain purchasing and playing habits  Face it cod sucks becaue mindless masses keep buying it up without a second thought  CoD is one of the worlds most heavily funded media projects EVER and yet they just keep giving us the same reskinned garbage every year because people like you keep throwing money at them  Its incredible how much money they spend on a shitty uninspired basic bitch campaign every year  What a fucking waste of time energy money and labor  Do yourself a favor take that 70 and spend it on a better game  Better yet spend it on an indie game or 2 or 3  Hell spend it on Tarkov Arena if that turns out to be fun  Just dont give any more money to whacktivision please

SBMM  connection based matchmaking
you dont have the right to seal clubbing
everyone has the right to not be seal clubbed
if you earned a sweaty lobby then you earned a sweaty lobby
you are not owed easy lobbies
you are not owed ANYTHING
this game was never about you its about taking your money for the same damn game every year like the fool you are
if your connection sucks thats a YOU problem
drop your self appointed entitlements and grow the fuck up
nobody cares about grown men crying about video games
lastly figure out what makes video games good and seek those out  stop playing this garbage

S MY D BOBBY KOTICK",neg
1938090,COD 2K19,neg
1938090,everyone is stupid save your sanity,neg
1938090,awful frames from 1660 ti i5 66ook,neg
1938090,Lillith and Nicki Minaj are running around with AKs and M4s and Kevin Durant quickscoped me WTF happened to this franchise,neg
1938090,Dont try it This game is full of legal cheaters ps xbx and campers There is no gameing experience,neg
1938090,Players being banned incorrectly,neg
1172470,best skilled br unless you hate aim assist,pos
1172470,gud,pos
1172470,i love how reveant does reavenant stufff,pos
1172470,Great,pos
1172470,FUN,pos
1172470,ranked needs improving,pos
1172470,Despite the removal of Arena Mode I still love this game because it forces me to be the best player most of all the best shooter because it takes great practice and skill to survive the world of apex  So I highly recommend this to anyone who desires to be the best in survival,pos
1172470,,pos
1172470,w game,pos
1172470,only thang that bothers me is that they dont have solos,pos
1172470,yes,pos
1172470,I mean its an alright game where theres just a learning curve No paywalls so to speak as the only thing you can really purchase is cosmetic All in all its a decent Battle Royale cant complain,pos
1172470,"One of the best if not THE best BR game out there

Biggest issue is the skill based matchmaking which is total BS because all the top dogs use VPNs and will just stomp you 
If you havent been playing since day 1 and EVERY SINGLE ING DAY SINCE Good luck staying competitive",pos
1172470,I have had this game for nearly 200 hours and in this time my family has left me I have become significantly more racist and misogynistic with a sprinkle of transphopia and homophobia,pos
1172470,good game just will take time to rank up   something  new  for me to play enjoy it so far,pos
1172470,yes,pos
1172470,gud game,pos
1172470,fun,pos
1172470,awesome game,pos
1172470,Yall got any good roast beef recipes,pos
1172470,There is no reason to play this mk mickey ass controller jerk off sesh fuck apex,neg
1172470,4000 is too much money rockstar please fix,neg
1172470,dd,neg
1172470,"Apex Legends is not for casuals 

Only professional gamers streamers and sweatlords play Apex on a daily basis  If you arent playing like them you will gonna get destroyed pretty fucking hard every single confrotation

For all of them every aspect in Apex is taken so serious they feel entitled  you make a wrong movechoice you receive toxic abuse They treated Apex Legends as a national esport

Every lobby either pubs or ranked feels like the biggest tournament even conceived  If you try to have fun in the lobby you lose Simple as that

Its sad really because the gameplay is amazing and addictive 

Having fun in a videogame is a foreign concept at Respawn and its community as a whole seems to agree with the devss vision

If youre a casual look somewhere else Trust me there are games deserve more your time than Apex Legends",neg
1172470,Trash,neg
1172470,Too sweaty,neg
1172470,Dont,neg
1172470,Bad,neg
1172470,"Sep 2nd 2023
I dont often write reviews but I feel compelled to express my disappointment with Season 18

The matchmaking system is seriously flawed In many instances I find myself pitted against either lowlevel cheaters or seasoned predators which has seriously hampered the enjoyment for my friends and me And this is on nonAsian servers I can only imagine what the experience would be like there

Regarding the ingame shop and events the offerings have been lackluster at best It seems that Respawn and EA are attempting to recoup losses from Seasons 16 and 17 but the current state of the game provides little incentive for financial investment This is coming from someone who has purchased over 1200 gold skins and 22 heirlooms If things continue this way I foresee a significant decline in the player base and its disappointing that the developers dont seem to acknowledge this

The gameplay itself has become so unbalanced that it encourages teaming which in my view undermines the competitive nature of the game Its evident that the studios focus has shifted away from the needs and experiences of average players Ive decided to step back from the game for now and will consider returning once improvements have been made

From a greatly disappointed player


Sep 21st 2023

Are you out of your freaking mind WTF WTF is this normal game mode Do not force your customers to play shift There is no loot And fix your freaking match making system If you knew the old map is shift thats why you changed it dramatically dont just put it back in a even worse form You want money I get it and you know the easiest way to get money for you Make players like your game Not Making them QUIT 

Previously you had the decency to allow players to choose what to play normal or some horseshift mode This time What is wrong with you Respawn STOP FEEDING US SHIFT  Have you learnt nothing since the last time this game has died 

WHO is in you management team  WHO are your PROJECT MANAGERS 
FIRE THEM
They Clearly do NOT know SHIFT 


Sep 29th 2023

Yes I still have not quit the game haha I started playing ranked though and is currently at Silver III why Cause theres a bunch of PREDATORS in my SILVER Game Why Cause the game is dead lol


October 18th 2023

Havent played this game in a while my life seems to be much better But God WHY would I open this game again There are reasons maps are reworked and these maps SUCK It is clearly visible that EA and Respawn have data analysts but they do not base their analysis on reality but imagination They should not be making these decisions Shift game and I heard the ranked system for next season is built for cheaters expect them coming as if there werent enough",neg
1172470,ok game but my lil bro got hairloom in first drop ,neg
1172470,"Other than almost winning a match and getting kicked for game error while also receiving a 10 minute penalty from the game auto abandoningdue to game error its an alright game

Amount of Times x 4 
40 mins Lost Time",neg
1172470,game is shit,neg
1172470,Unplayable via Steam corrupts your save on load and makes the damn thing unlaunchable via any method Not that im missing out on much adding so much garbage like making voice lines gender neutral Stay away from this sweatfest and show Respawn that Titanfall 3 was what everyone wanted not this horrible woke garbage game,neg
1172470,"I love this game solo q is rough if youre trying to rank up but the movement of Respawns games have always been amazing 

I cannot recommend this game to new players Even with the addition of the intro lobbies that are supposed to be new user friendly ie filled with bots as soon as youre out of it you will get stomped by high ranking preds and master ranked players regardless of the game mode The learning curve is steep and the community makes it steeper Smurfing is rampant and always will be and even if it werent an issue matchmaking will always put you in lobbies with someone whos macros and soft aim bot make them impossible to hit while theyre zeroed in on your forehead or predator ranked players 

If youre playing with friends it gets worse because matchmaking also prioritizes putting you with other 3 stacks who are all usually Master or higher",neg
1172470,dog,neg
1172470,game sucks,neg
1172470,full hackers,neg
1172470,its stinky and makes your breakfast taste like fart,neg
1172470,"all great but get disconnect on ranked game and then get time penalty and rank penalty
is awful",neg
1172470,We all hate ourselves,neg
949230,Loaded up a massive city to check the performance seems ok to me I wasnt expecting 60 fps think a lot of the reviews are probably BS,pos
949230,Very good,pos
949230,"Performance issues aside the game appears a great development from Skylines 1 The performance problems dont ruin the experience yet not for me RTX 3060 
Tip Ive found better performance opening the game first before continuing my save Opposed to directly continuing my game from the launcher",pos
949230,The games good Needs a bit more work to be great but thats what updates are for,pos
949230,i have a 1660 ti and it runs fine,pos
949230,"Cities Skylines 2 is an absolute triumph in the world of citybuilding games Its an exhilarating sequel that takes everything we loved about the original Cities Skylines and elevates it to new heights delivering an outstanding urban planning experience thats nothing short of phenomenal

First and foremost the level of detail in Cities Skylines 2 is aweinspiring The games graphics have been significantly upgraded with stunning visuals that bring your city to life The attention to detail in the architecture road networks and even the citizens themselves is truly remarkable Its like watching a miniature world come to life on your screen and its a testament to the developers dedication to creating a visually captivating experience",pos
949230,Good successor Im happy and having fun Looking forward to upcoming content,pos
949230,"I run a rtx 2060 and a amd ryzen 7 3700X with 16GB RAM
For me it works fuly okey with medium quality and turning down the motion blur depth of field and such
I feel like they are going to get this under control more and more in the future but I can very much still enyoj the game as it is right now",pos
949230,Long city cuilder here  All the bad press and anger is unwarranted  Of all the city sims that have launched this one has the fewest bugs on launch day  Im certain it will continue to evolve into one heck of a cool game to spend your life on,pos
949230,"As a devoted fan of the original Cities Skylines I eagerly delved into the muchanticipated sequel Cities Skylines 2 While the game undeniably retains the charm and addictive gameplay that made its predecessor a hit my overall experience was tinged with a hint of disappointment owing to the apparent unfinished nature of certain aspects

Undoubtedly Cities Skylines 2 introduces several exciting new features and mechanics that breathe fresh life into the franchise The enhanced graphics and improved detailing add a sense of vibrancy and realism to the bustling cityscapes allowing for a more immersive experience overall The addition of intricate transit systems expanded city management tools and a more robust economic simulation undoubtedly deepens the gameplay allowing for more strategic and nuanced decisionmaking

However the developers decision to release what feels like an incomplete game has left me with mixed feelings While my personal experience has been relatively smooth Im aware of the reported performance issues that have plagued some players Furthermore the absence of certain expected features and the need for subsequent updates to fulfill the games true potential has left a discernible void

Despite these reservations its hard to deny the addictive nature of Cities Skylines 2 The core gameplay loop which involves balancing the intricacies of urban planning and resource management remains as engaging as ever The creative freedom provided in designing and customizing ones metropolis is a playground for the imagination allowing players to manifest their urban planning dreams with stunning detail

In conclusion Cities Skylines 2 while undeniably enjoyable and addictive feels like a diamond in the rough The potential is palpable but the unfinished state has undoubtedly hindered the game from reaching the heights it could have achieved With the promise of future updates and patches I remain cautiously optimistic about the direction the game will take For now its a solid foundation with immense potential leaving players like myself eager to see the game realize its full glory in the future",pos
949230,needs a update to run more smooth but still playable,pos
949230,Addicted,pos
949230,Fantastic game I have been playing it for 4 hours so far and it is everything I had wished CS had been Was hesitant to buy it given the initial negative reaction but for me it is running smoothly no hiccups Loving it,pos
949230,"Really deserving of mixed reviews This should have really released into early access The developers did themselves no favors by defaulting everyones settings to high Game is about as good as how well you can tolerate mediocre performance how much some systems of CS1 annoyed you and how much trust you put into the devs to make it better I would say that you should either try this on gamepass or strikeabusestrike utilize steams 2 hour14 day return policy to try it out for yourself and make your own judgement

AMD Ryzen 7 3700X  gtx 1080  game is installed on an SSD My PC is just barely over minimum spec and on lowmedium settings I get about 30fps50fps at 1080p Game will stutter occasionally and fps can drop into the 20s at times I think 60fps at 1080p should be the bare minimum for any game in any genre released today but in my opinion you will likely gloss over the performance issues as you start to actually play the game If you cant then who am I to tell you that you are wrong Issue the return with steam and leave a negative review saying how its unacceptable so that the devs know to make it their 1 priority going forward

The building and simulation is leagues above what CS1 provides The road building tools are amazing The traffic simulation is top notch The vanilla radio music is much better A lot of the DLC that was in CS1 is now vanilla in CS2 The scale of the cities you can build is massively increased The game itself once you start laying down the roads infrastructure zones add in details and watch people drive around and start to formulate plans for how you are going to address issues in your city you can feel how melodramatic the response to this game has been",pos
949230,Game is a bit too slow steam workshop not available but other than that its a fun game,pos
949230,"I love the sim aspect of it You can see ideas from CS1 but also Simcity 4 I would argue that the fact that you can unlock tiles  anywhere is akin to simcity 4s regions Also I have a city 110k and the game keeps me on my toes still If you zone big it creates bigger proprieties and also cost a lot in taxes You have to zone smaller lots for poorer cims I think its a very good idea You also have all the tools to succeed graphs info layers like commercial interest in a zone on the map and cie 

Of course like any reviews will tell theres perf problems I have a 3060 on my gaming laptop and deactivated some effects according to tips by someone who analyzed this on youtube very in depth and I never had much troubles because of this I would argue the devs should make those defaults at least for now but hey I dont work for them D hahaha

I think its a very good game very addictive I think its the most fun I had in a city builder because for me everything is there",pos
949230,a big step up from the first one and in my opinion it is easier in ways like managing traffic,pos
949230,"After having initially dabbled in CIties Skylines II for around 30 hours at this point Im amazed This game is a substantial upgrade to the original and is a much more matured detailed and realistic experience Almost everything I could have ever wanted CS1 to be this game is

If the problems and lacking we are experiencing now are the worst it will be the future is bright for CS2 Performance aside the gameplay of this game is superb and if you love city builders this is among the best entries into the genre to date",pos
949230,A fantastic game At release there are some tweaks that could be made but none of them really distract from the fun you can have Very obvious continued developmentupdatesDLC will only make this game better and better as time goes by,pos
949230,"13900k  4090 Running fine averaging about 7090 fps at 1440p depending on how much detail is on screen Everything maxed but with depth of field and motion blur disabled The only real slowdowns are when plopping massive buildings like the graveyard specifically while moving the camera in that info overlay view


If youre playing with a newer  higher end platform youll be perfectly fine and its worth playing now Its an objectively good game and an improvement over the first in so man ways

If youre playing with older hardware maybe wait for some optimizations

Also the thing everyone is conveniently ignoring CS1 needed so many mods and so many assets that it was a slideshow on anything that wasnt a new game CS2 in its present state runs better than CS1 with all the necessary mods And while there are some I miss dearly move it for example the list of mandatory mods is going to be a whole lot shorter as the base game itself is so vastly improved Ask literally anyone whos done large scale highdetail builds in CS1 30 fps wouldve been a welcome relief even on the best hardware you could get 5 years ago",pos
949230,I had to refund the game  it kept crashing and was not playable  i have a i9 with a 3090  this game sucks  It is not finished yet  Might buy next year if its fixed,neg
949230,"I really like the game so far but the lag and FPS drop is unbearable For any people wanted to get this game Id HIGHLY recommend waiting until the devs further optimize the game Im over hear running on a high end 
PC  and Im pulling like 12 FPS Ridiculous",neg
949230,Needs a lot of fixing,neg
949230,I can live with the performance issues but many systems just dont work Exports garbage healthcare etc,neg
949230,i want to play but i can build roads or any utilitys because my screen is yellow i dont know if my computer is good enough to have this game i cant wait until they release it on PS5 i have to wait till spring to enjoy this game then fine i will if i could get a refund for PC i be happy,neg
